,STATE,STATEFP,COUNTYFP,COUNTYNS,COUNTYNAME,CLASSFP,FUNCSTAT
2997,WV,54,9,1558262,Brooke County,H1,A
2998,WV,54,11,1550012,Cabell County,H1,A
2999,WV,54,13,1696945,Calhoun County,H1,A
3000,WV,54,15,1550014,Clay County,H1,A
3001,WV,54,17,1689476,Doddridge County,H1,A
3002,WV,54,19,1560095,Fayette County,H1,A
3003,WV,54,21,1689673,Gilmer County,H1,A
3004,WV,54,23,1697238,Grant County,H1,A
3005,WV,54,25,1557518,Greenbrier County,H1,A
3006,WV,54,27,1718644,Hampshire County,H1,A
3007,WV,54,29,1560574,Hancock County,H1,A
3008,WV,54,31,1718557,Hardy County,H1,A
3009,WV,54,33,1718426,Harrison County,H1,A
3010,WV,54,35,1559963,Jackson County,H1,A
3011,WV,54,37,1550025,Jefferson County,H1,A
3012,WV,54,39,1550026,Kanawha County,H1,A
3013,WV,54,41,1550027,Lewis County,H1,A
3014,WV,54,43,1550028,Lincoln County,H1,A
3015,WV,54,45,1550029,Logan County,H1,A
3016,WV,54,47,1689162,McDowell County,H1,A
3017,WV,54,49,1718173,Marion County,H1,A
3018,WV,54,51,1717539,Marshall County,H1,A
3019,WV,54,53,1560254,Mason County,H1,A
3020,WV,54,55,1557645,Mercer County,H1,A
3021,WV,54,57,1717890,Mineral County,H1,A
3022,WV,54,59,1550036,Mingo County,H1,A
3023,WV,54,61,1550037,Monongalia County,H1,A
3024,WV,54,63,1557702,Monroe County,H1,A
3025,WV,54,65,1557950,Morgan County,H1,A
3026,WV,54,67,1550040,Nicholas County,H1,A
3027,WV,54,69,1717163,Ohio County,H1,A
3028,WV,54,71,1550042,Pendleton County,H1,A
3029,WV,54,73,1678557,Pleasants County,H1,A
3030,WV,54,75,1550044,Pocahontas County,H1,A
3031,WV,54,77,1558642,Preston County,H1,A
3032,WV,54,79,1550046,Putnam County,H1,A
3033,WV,54,81,1550047,Raleigh County,H1,A
3034,WV,54,83,1550048,Randolph County,H1,A
3035,WV,54,85,1689049,Ritchie County,H1,A
3036,WV,54,87,1550050,Roane County,H1,A
3037,WV,54,89,1557805,Summers County,H1,A
3038,WV,54,91,1689856,Taylor County,H1,A
3039,WV,54,93,1689423,Tucker County,H1,A
3040,WV,54,95,1678706,Tyler County,H1,A
3041,WV,54,97,1696800,Upshur County,H1,A
3042,WV,54,99,1550056,Wayne County,H1,A
3043,WV,54,101,1550057,Webster County,H1,A
3044,WV,54,103,1717836,Wetzel County,H1,A
3045,WV,54,105,1678877,Wirt County,H1,A
3046,WV,54,107,1560558,Wood County,H1,A
3047,WV,54,109,1550061,Wyoming County,H1,A
3048,WI,55,1,1581060,Adams County,H1,A
3049,WI,55,3,1581061,Ashland County,H1,A
3050,WI,55,5,1581062,Barron County,H1,A
3051,WI,55,7,1581063,Bayfield County,H1,A
3052,WI,55,9,1581064,Brown County,H1,A
3053,WI,55,11,1581065,Buffalo County,H1,A
3054,WI,55,13,1581066,Burnett County,H1,A
3055,WI,55,15,1581067,Calumet County,H1,A
3056,WI,55,17,1581068,Chippewa County,H1,A
3057,WI,55,19,1581069,Clark County,H1,A
3058,WI,55,21,1581070,Columbia County,H1,A
3059,WI,55,23,1581071,Crawford County,H1,A
3060,WI,55,25,1581072,Dane County,H1,A
3061,WI,55,27,1581073,Dodge County,H1,A
3062,WI,55,29,1581074,Door County,H1,A
3063,WI,55,31,1581075,Douglas County,H1,A
3064,WI,55,33,1581076,Dunn County,H1,A
3065,WI,55,35,1581077,Eau Claire County,H1,A
3066,WI,55,37,1581078,Florence County,H1,A
3067,WI,55,39,1581079,Fond du Lac County,H1,A
3068,WI,55,41,1581080,Forest County,H1,A
3069,WI,55,43,1581081,Grant County,H1,A
3070,WI,55,45,1581082,Green County,H1,A
3071,WI,55,47,1581083,Green Lake County,H1,A
3072,WI,55,49,1581084,Iowa County,H1,A
3073,WI,55,51,1581085,Iron County,H1,A
3074,WI,55,53,1581086,Jackson County,H1,A
3075,WI,55,55,1581087,Jefferson County,H1,A
3076,WI,55,57,1581088,Juneau County,H1,A
3077,WI,55,59,1581089,Kenosha County,H1,A
3078,WI,55,61,1581090,Kewaunee County,H1,A
3079,WI,55,63,1581091,La Crosse County,H1,A
3080,WI,55,65,1581092,Lafayette County,H1,A
3081,WI,55,67,1581093,Langlade County,H1,A
3082,WI,55,69,1581094,Lincoln County,H1,A
3083,WI,55,71,1581095,Manitowoc County,H1,A
3084,WI,55,73,1581096,Marathon County,H1,A
3085,WI,55,75,1581097,Marinette County,H1,A
3086,WI,55,77,1581098,Marquette County,H1,A
3087,WI,55,78,1581099,Menominee County,H1,A
3088,WI,55,79,1581100,Milwaukee County,H1,A
3089,WI,55,81,1581101,Monroe County,H1,A
3090,WI,55,83,1581102,Oconto County,H1,A
3091,WI,55,85,1581103,Oneida County,H1,A
3092,WI,55,87,1581104,Outagamie County,H1,A
3093,WI,55,89,1581105,Ozaukee County,H1,A
3094,WI,55,91,1581106,Pepin County,H1,A
3095,WI,55,93,1581107,Pierce County,H1,A
3096,WI,55,95,1581108,Polk County,H1,A
3097,WI,55,97,1581109,Portage County,H1,A
3098,WI,55,99,1581110,Price County,H1,A
3099,WI,55,101,1581111,Racine County,H1,A
3100,WI,55,103,1581112,Richland County,H1,A
3101,WI,55,105,1581113,Rock County,H1,A
3102,WI,55,107,1581114,Rusk County,H1,A
3103,WI,55,109,1581833,St. Croix County,H1,A
3104,WI,55,111,1581115,Sauk County,H1,A
3105,WI,55,113,1581116,Sawyer County,H1,A
3106,WI,55,115,1581117,Shawano County,H1,A
3107,WI,55,117,1581118,Sheboygan County,H1,A
3108,WI,55,119,1581119,Taylor County,H1,A
3109,WI,55,121,1581120,Trempealeau County,H1,A
3110,WI,55,123,1581121,Vernon County,H1,A
3111,WI,55,125,1581122,Vilas County,H1,A
3112,WI,55,127,1581123,Walworth County,H1,A
3113,WI,55,129,1581124,Washburn County,H1,A
3114,WI,55,131,1581125,Washington County,H1,A
3115,WI,55,133,1581126,Waukesha County,H1,A
3116,WI,55,135,1581127,Waupaca County,H1,A
3117,WI,55,137,1581128,Waushara County,H1,A
3118,WI,55,139,1581129,Winnebago County,H1,A
3119,WI,55,141,1581130,Wood County,H1,A
3120,WY,56,1,1605066,Albany County,H1,A
3121,WY,56,3,1605067,Big Horn County,H1,A
3122,WY,56,5,1605068,Campbell County,H1,A
3123,WY,56,7,1605069,Carbon County,H1,A
3124,WY,56,9,1605070,Converse County,H1,A
3125,WY,56,11,1605071,Crook County,H1,A
3126,WY,56,13,1605072,Fremont County,H1,A
3127,WY,56,15,1605073,Goshen County,H1,A
3128,WY,56,17,1605074,Hot Springs County,H1,A
3129,WY,56,19,1609191,Johnson County,H1,A
3130,WY,56,21,1605075,Laramie County,H1,A
3131,WY,56,23,1605076,Lincoln County,H1,A
3132,WY,56,25,1605077,Natrona County,H1,A
3133,WY,56,27,1605078,Niobrara County,H1,A
3134,WY,56,29,1605079,Park County,H1,A
3135,WY,56,31,1605080,Platte County,H1,A
3136,WY,56,33,1605081,Sheridan County,H1,A
3137,WY,56,35,1605082,Sublette County,H1,A
3138,WY,56,37,1609192,Sweetwater County,H1,A
3139,WY,56,39,1605083,Teton County,H1,A
3140,WY,56,41,1605084,Uinta County,H1,A
3141,WY,56,43,1605085,Washakie County,H1,A
3142,WY,56,45,1605086,Weston County,H1,A
3143,AS,60,10,1805240,Eastern District,H1,A
3144,AS,60,20,1805242,Manu'a District,H1,A
3145,AS,60,30,1805243,Rose Island,H4,N
3146,AS,60,40,1805244,Swains Island,H4,N
3147,AS,60,50,1805241,Western District,H1,A
3148,GU,66,10,1802705,Guam,H4,F
3149,MP,69,85,1805245,Northern Islands Municipality,H1,B
3150,MP,69,100,1805246,Rota Municipality,H1,A
3151,MP,69,110,1805247,Saipan Municipality,H1,A
3152,MP,69,120,1805248,Tinian Municipality,H1,A
3153,PR,72,1,1804480,Adjuntas Municipio,H1,A
3154,PR,72,3,1804481,Aguada Municipio,H1,A
3155,PR,72,5,1804482,Aguadilla Municipio,H1,A
3156,PR,72,7,1804483,Aguas Buenas Municipio,H1,A
3157,PR,72,9,1804484,Aibonito Municipio,H1,A
3158,PR,72,11,1804485,Añasco Municipio,H1,A
3159,PR,72,13,1804486,Arecibo Municipio,H1,A
3160,PR,72,15,1804487,Arroyo Municipio,H1,A
3161,PR,72,17,1804488,Barceloneta Municipio,H1,A
3162,PR,72,19,1804489,Barranquitas Municipio,H1,A
3163,PR,72,21,1804490,Bayamón Municipio,H1,A
3164,PR,72,23,1804491,Cabo Rojo Municipio,H1,A
3165,PR,72,25,1804492,Caguas Municipio,H1,A
3166,PR,72,27,1804493,Camuy Municipio,H1,A
3167,PR,72,29,1804494,Canóvanas Municipio,H1,A
3168,PR,72,31,1804495,Carolina Municipio,H1,A
3169,PR,72,33,1804496,Cataño Municipio,H1,A
3170,PR,72,35,1804497,Cayey Municipio,H1,A
3171,PR,72,37,1804498,Ceiba Municipio,H1,A
3172,PR,72,39,1804499,Ciales Municipio,H1,A
3173,PR,72,41,1804500,Cidra Municipio,H1,A
3174,PR,72,43,1804501,Coamo Municipio,H1,A
3175,PR,72,45,1804502,Comerío Municipio,H1,A
3176,PR,72,47,1804503,Corozal Municipio,H1,A
3177,PR,72,49,1804504,Culebra Municipio,H1,A
3178,PR,72,51,1804505,Dorado Municipio,H1,A
3179,PR,72,53,1804506,Fajardo Municipio,H1,A
3180,PR,72,54,1804507,Florida Municipio,H1,A
3181,PR,72,55,1804508,Guánica Municipio,H1,A
3182,PR,72,57,1804509,Guayama Municipio,H1,A
3183,PR,72,59,1804510,Guayanilla Municipio,H1,A
3184,PR,72,61,1804511,Guaynabo Municipio,H1,A
3185,PR,72,63,1804512,Gurabo Municipio,H1,A
3186,PR,72,65,1804513,Hatillo Municipio,H1,A
3187,PR,72,67,1804514,Hormigueros Municipio,H1,A
3188,PR,72,69,1804515,Humacao Municipio,H1,A
3189,PR,72,71,1804516,Isabela Municipio,H1,A
3190,PR,72,73,1804517,Jayuya Municipio,H1,A
3191,PR,72,75,1804518,Juana Díaz Municipio,H1,A
3192,PR,72,77,1804519,Juncos Municipio,H1,A
3193,PR,72,79,1804520,Lajas Municipio,H1,A
3194,PR,72,81,1804521,Lares Municipio,H1,A
3195,PR,72,83,1804522,Las Marías Municipio,H1,A
3196,PR,72,85,1804523,Las Piedras Municipio,H1,A
3197,PR,72,87,1804524,Loíza Municipio,H1,A
3198,PR,72,89,1804525,Luquillo Municipio,H1,A
3199,PR,72,91,1804526,Manatí Municipio,H1,A
3200,PR,72,93,1804527,Maricao Municipio,H1,A
3201,PR,72,95,1804528,Maunabo Municipio,H1,A
3202,PR,72,97,1804529,Mayagüez Municipio,H1,A
3203,PR,72,99,1804530,Moca Municipio,H1,A
3204,PR,72,101,1804531,Morovis Municipio,H1,A
3205,PR,72,103,1804532,Naguabo Municipio,H1,A
3206,PR,72,105,1804533,Naranjito Municipio,H1,A
3207,PR,72,107,1804534,Orocovis Municipio,H1,A
3208,PR,72,109,1804535,Patillas Municipio,H1,A
3209,PR,72,111,1804536,Peñuelas Municipio,H1,A
3210,PR,72,113,1804537,Ponce Municipio,H1,A
3211,PR,72,115,1804538,Quebradillas Municipio,H1,A
3212,PR,72,117,1804539,Rincón Municipio,H1,A
3213,PR,72,119,1804540,Río Grande Municipio,H1,A
3214,PR,72,121,1804541,Sabana Grande Municipio,H1,A
3215,PR,72,123,1804542,Salinas Municipio,H1,A
3216,PR,72,125,1804543,San Germán Municipio,H1,A
3217,PR,72,127,1804544,San Juan Municipio,H1,A
3218,PR,72,129,1804545,San Lorenzo Municipio,H1,A
3219,PR,72,131,1804546,San Sebastián Municipio,H1,A
3220,PR,72,133,1804547,Santa Isabel Municipio,H1,A
3221,PR,72,135,1804548,Toa Alta Municipio,H1,A
3222,PR,72,137,1804549,Toa Baja Municipio,H1,A
3223,PR,72,139,1804550,Trujillo Alto Municipio,H1,A
3224,PR,72,141,1804551,Utuado Municipio,H1,A
3225,PR,72,143,1804552,Vega Alta Municipio,H1,A
3226,PR,72,145,1804553,Vega Baja Municipio,H1,A
3227,PR,72,147,1804554,Vieques Municipio,H1,A
3228,PR,72,149,1804555,Villalba Municipio,H1,A
3229,PR,72,151,1804556,Yabucoa Municipio,H1,A
3230,PR,72,153,1804557,Yauco Municipio,H1,A
3231,UM,74,300,1802699,Midway Islands,H4,N
3232,VI,78,10,2378248,St. Croix Island,H4,N
3233,VI,78,20,2378249,St. John Island,H4,N
3234,VI,78,30,2378250,St. Thomas Island,H4,N
